source_asset,source_table_or_file,source_column,decision,mask_rule,canonical_outputs,required_for_protocols,reason,notes
tblSCTurIntern,tblSCTurIntern,wtc_IO1TRef2_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO1TRef2_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO1TRef2_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2FrRef_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2FrRef_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2FrRef_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2FrRef_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2Ref20_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2Ref20_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2Ref20_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2Ref20_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2Ref4_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2Ref4_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2Ref4_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2Ref4_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2TRef1_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2TRef1_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2TRef1_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2TRef1_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2TRef2_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2TRef2_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2TRef2_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO2TRef2_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3FrRef_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3FrRef_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3FrRef_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3FrRef_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3Ref20_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3Ref20_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3Ref20_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3Ref20_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3Ref4_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3Ref4_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3Ref4_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3Ref4_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3TRef1_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3TRef1_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3TRef1_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3TRef1_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3TRef2_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3TRef2_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3TRef2_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_IO3TRef2_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_NMMTRef1_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_NMMTRef1_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_NMMTRef1_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_NMMTRef1_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_NMMTRef2_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_NMMTRef2_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_NMMTRef2_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_NMMTRef2_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_OrStpDat_LampStat_endvalue,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_OrStpDat_Status_endvalue,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_ValSuppV_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_ValSuppV_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_ValSuppV_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurIntern,tblSCTurIntern,wtc_ValSuppV_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,StationId,keep,,,,Retained by the current dataset-side processing pipeline or core row alignment.,
tblSCTurPress,tblSCTurPress,TimeStamp,keep,,,,Retained by the current dataset-side processing pipeline or core row alignment.,
tblSCTurPress,tblSCTurPress,wtc_BrAccPrs_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_BrAccPrs_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_BrAccPrs_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_BrAccPrs_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_BrakPres_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_BrakPres_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_BrakPres_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_BrakPres_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_GearPres_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_GearPres_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_GearPres_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_GearPres_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresA_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresA_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresA_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresA_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresB_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresB_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresB_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresB_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresC_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresC_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresC_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HubPresC_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HydPress_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HydPress_mean,keep,,,,Retained by the current dataset-side processing pipeline or core row alignment.,
tblSCTurPress,tblSCTurPress,wtc_HydPress_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_HydPress_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InlPrAft_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InlPrAft_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InlPrAft_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InlPrAft_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InlPrBef_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InlPrBef_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InlPrBef_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InlPrBef_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InvPress_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InvPress_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InvPress_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_InvPress_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_OfflPres_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_OfflPres_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_OfflPres_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurPress,tblSCTurPress,wtc_OfflPres_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,StationId,keep,,,,Retained by the current dataset-side processing pipeline or core row alignment.,
tblSCTurTemp,tblSCTurTemp,TimeStamp,keep,,,,Retained by the current dataset-side processing pipeline or core row alignment.,
tblSCTurTemp,tblSCTurTemp,wtc_A1ExtTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A1ExtTmp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A1ExtTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A1ExtTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A21IntTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A21IntTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A21IntTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A21IntTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A3LefTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A3LefTmp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A3LefTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A3LefTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A3RigTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A3RigTmp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A3RigTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A3RigTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A9IntTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A9IntTmp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A9IntTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_A9IntTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_AmbieTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_AmbieTmp_mean,keep,,,,Retained by the current dataset-side processing pipeline or core row alignment.,
tblSCTurTemp,tblSCTurTemp,wtc_AmbieTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_AmbieTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_BrkTmpGn_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_BrkTmpGn_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_BrkTmpGn_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_BrkTmpGn_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_ConvWTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_ConvWTmp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_ConvWTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_ConvWTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_DeltaTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_DeltaTmp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_DeltaTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_DeltaTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB1Tm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB1Tm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB1Tm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB1Tm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB2Tm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB2Tm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB2Tm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB2Tm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB3Tm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB3Tm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB3Tm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GFilB3Tm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GeOilTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GeOilTmp_mean,keep,,,,Retained by the current dataset-side processing pipeline or core row alignment.,
tblSCTurTemp,tblSCTurTemp,wtc_GeOilTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GeOilTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1U1Tm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1U1Tm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1U1Tm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1U1Tm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1V1Tm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1V1Tm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1V1Tm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1V1Tm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1W1Tm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1W1Tm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1W1Tm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_Gen1W1Tm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenAvgTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenAvgTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenAvgTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenAvgTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenBeGTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenBeGTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenBeGTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenBeGTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenBeRTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenBeRTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenBeRTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_GenBeRTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HSGenTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HSGenTmp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HSGenTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HSGenTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HSRotTmp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HSRotTmp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HSRotTmp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HSRotTmp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HubTemp_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HubTemp_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HubTemp_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HubTemp_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HydOilTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HydOilTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HydOilTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_HydOilTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IMSGenTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IMSGenTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IMSGenTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IMSGenTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IMSRotTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IMSRotTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IMSRotTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IMSRotTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO1IntTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO1IntTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO1IntTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO1IntTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO2IntTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO2IntTm_mean,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO2IntTm_min,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO2IntTm_stddev,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
tblSCTurTemp,tblSCTurTemp,wtc_IO3IntTm_max,drop,,,,Dropped before silver to avoid rebuilding unused raw columns.,
